word,count
โครงการส่วนพระองค์ สวนจิตรลดา,102
ปักษธร,48
สมเด็จพระยุพราช,2916
เทรลเลอร์,47860
เอกลักษณ์,382581
พนักงานเสิร์ฟ,5466
ไก่,852180
กระหย่ง,132
ชานชาลาสถานี,135
เกรียก,35
ชิบหาย,9149
บุตรีตระสุม,1
ดีแตก,4879
หมายปล่อย,288
ชั้นดาดฟ้า,5706
โบรก,121619
สาวแรกแย้ม,133
ดูแลเอาใจใส่,10325
กรรชิง,31
เกษมณี,769
อี๋อ๋อ,42
ห้องนั่งเล่น,67354
แท็กซี่แบล็คแค็บ,0
มุติ,31858
สนับนิ้ว,5
น่าอัศจรรย์,15577
หยาบ ๆ,848
ย่องเหง็ด,0
กระดาก,632
การแต่งเรื่อง,227
สุดฤทธิ์,2660
คิดร้าย,2424
ทรภิกษ์,1
เปลี่ยนบรรยากาศ,14434
ฌกส.,201
ปัฏนา,305
ซ่อง ๆ,2
ปากห่าง,173
เสียบน,2107
เต็มยศ,1885
ชะฉ่า,8
กระจกใส,12211
กระจู้,224
พะเน้าพะนอ,134
จั่น,45223
เสือ,537089
กินตัว,23070
กระเบื้องดินเผา,4704
ประหรณ์,1
สับหลีก,69
พิสูจน์เลือด,8
ระดับการศึกษา,50238
ผ่า,10514134
ปีจอ,3946
มือสาม,3990
แคทรีนา,138
โมฆียกรรม,57
ตาดำๆ,1025
สถานเอกอัครราชทูต,27736
หยก ๆ,149
ผลสะท้อน,979
ลูกตะเพรา,7
โปส,56417
อนาคามิมรรค,549
นายกฯ,102595
บัญชีออมทรัพย์,11864
แยงซี,3324
ขายบริการทางเพศ,1942
เอฟเฟกต์,147559
คลัก,886
ล้มลุกคลุกคลาน,1321
โดยเฉพาะอย่างยิ่ง,279554
ดูแลรักษา,137375
ภาพจิตรกรรมฝาผนัง,2163
ปากต่อปาก,12122
โครงสร้างพื้นฐาน,84836
กระทรวงกลาโหม,19585
ทวิตียะ,1
ลูกป่า,27032
กระทรวงสาธารณสุข,93634
รังสรัง,1
ยมราช,4629
ลาก่อน,19521
เกลียดตัวกินไข่,55
พรหมา,3037
ตาลปัตร,7946
ผีอำ,1104
มรรษะ,1
กลางลำตัว,2287
รหัส,2327227
ทัศนีย,32351
แก,11486776
เมื่อยล้า,15375
ร่ำไร,674
ฉุนเฉียว,2819
ข้าวซอย,7136
กระทำโดยเจตนา,497
เนื้องอก,21834
ปักษคณนา,3
เกจ,531567
ชาตบุษย์,70
เลหลัง,693
ตามเพรง,1
ถ้ำมอง,5180
พร่ำ,7985
ลูกโป่งสวรรค์,78
ข้อสังเกต,28465
ไพเราะ,22643
ยี่ห้อ,387809
กระเตาะ,1194
จันทัน,883
โชเฟอร์,2893
บพิตรพระราชสมภาร,48
ได้ส่วน,50193
ยาบำรุงเลือด,305
ยุ่งใจ,51
เชียร,181776
สุนัขป่า,891
แขวนนวม,529
เหตุการณ์,482553
อาทีนวะ,92
วาหนะ,510
กามนิต,358
ขี้กาแดง,21
ทุรน,1297
อุสุ,1134
สิระ,2806
ปฏิรูป,72285
ปาทังกา,11
ทวนคำ,6426
บันดล,219
ประทับราบ,12
ปั่นไฟ,11605
อภินิหาร,12883
ส่วนตั๊วส่วนตัว,184
พอลล่า,1484
โขลง,1952
รี ๆ ขวาง ๆ,3
ผลุนผลัน,280
ค้าบ,98207
อังสภาระ,1
มหาวิทยาลัยรังสิต,28205
สแตนเลส,369755
ตารีกีปัสมา,0
ส่วนผสม,291752
ต้นตำรับ,31188
หายใจเข้า,19763
พิระ,1446
ศลิษฏ์,49
ศิวโมกข์,51
หมายศาล,3586
ลอกเลน,93
สู้ยิบตา,1310
หรรษา,36090
ไถล,13194
หวาดผวา,1785
วอมแวม,13
น้ำนมราชสีห์,106
นักภาษา,1204
ศาสนธรรม,1153
เส้ง,2300
อิทธิ,183967
วันจาตุรงคสันนิบาต,86
ยากล่อมประสาท,731
ปี่พาทย์เครื่องห้า,29
กระเรียนร้องตัวเมีย,0
ถือบวช,150
เววัณณิยะ,1
ขนมเทียนใบตองแห้ง,0
การรื้อปรับระบบ,22
กระดานชนวน,440
เชิงรัก,377
มิเช่นนั้น,7700
สุณหา,2
อ้อยช้าง,360
ซานฟราน,12658
สเตรียริก,6
เร่งความเร็ว,14004
แท็ปลอยด์,17
พระมหาธาตุ,4640
พูดถึง,577656
ตีคอ,943
กีฬาทางน้ำ,8905
อย่าง,24642919
เกษมพิทยา,70
จัตุรัส,35926
เบรค,85464
ชะโนด,12229
สกา,320068
ไฟโบรอะดีโนมา,10
ชรแรง,5
ยกตัวอย่างเช่น,108417
ผู้ป่วยนอก,14671
ตัดขาด,11561
จอหงวน,472
เชิงตัวเลข,2648
ถวายตัว,1984
คช,1327109
ทรฮู,1
พิรุฬห์,747
มีเดียม,4699
หัวนอนปลายตีน,39
อัลไคด้า,10
เบี้องต้น,356
ผัดเจ้าล่อ,3
เหี้ย,28955
ทำได้ลงคอ,65
คำนำหน้านาม,1311
มั่งมี,43648
แม่ออน,4502
จิ้งจัง,41
สลัว ๆ,274
สัมภัต,102
หงส์แล่น,1
เครื่องบ่งบอก,274
พองลม,1287
ขายเงินผ่อน,60
สป็อต,413
ความภักดี,32147
กระทรวงพาณิชย์,37979
พารณะ,3
เขษม,884
ผู้ใช้ถนน,1358
โรงเรียนกวดวิชา,10380
สารพิษ,61215
ริบราชบาทว์,18
เป็นอันว่า,3480
เหลือเดนเลือก,0
กรดน้ำส้ม,712
ทางรอด,11048
เวสภู,28
เว้าแหว่ง,559
นครบาล,12915
คาดไม่ถึง,28246
หาดสองแคว,594
เป็นปุ่มปม,75
ตามอัธยาศัย,23101
ช่วงแรก,53512
ให้กำลังใจ,77477
ทองหยิบ,1342
หน้าแก่,3459
โรงเรียนอนุบาล,39020
อยู่ดีๆ,15451
หลอกลวง,104620
หาเหตุ,6743
ประมวญ,687
ภาษีมรดก,2144
เปิดฉาก,28405
ผายผัง,5
โสธก,14
เซฟเฮาส์,246
คราง,194678
สวัสดิการ,149806
เด็กชา,64665
เสตุ,1621
สังโฆวิสุทโธ,0
ศรีสัชนาลัย,6458
โครงการอันเนื่องมาจากพระราชดำริ,6412
ตือโบ้ยไก่,0
ศาลอาญา,21128
การจำแนก,16636
ประภพ,433
กันเมียง,4
ทุ้ม,5575
ความกว้างขวาง,2310
คัทชู,1959
แพร่พันธุ์,2166
ความเคยชิน,7032
กระกรับกระเกรียบ,1
ลัมโบร์กินี,2195
สีกุน,86
อธิโมกข์,236
ประเสบันอากง,4
ความต่อเนื่อง,23265
งัง,712
กระเพาะอาหาร,26757
ผู้พิพากษาหัวหน้าศาล,638
เบื้องญวน,323
ชำรุด,90967
แอสโซซิเอตส์,8
ไม้ขาเขียด,1
ได้ผล,311708
รีดเงิน,7599
การแสดงความคิดเห็น,15102
สถานศึกษา,219480
อาศัยไหว้วาน,25
ราคาแพง,56162
ขั้นสุดท้าย,17756
เปิดภาคเรียน,18226
ตติย,24375
กลัง,27157
การต่างประเทศ,37874
วิชาแกน,1068
สะบักจม,152
ความดันเลือด,3342
โปรโมต,42807
เมื่อไม่นานมานี้,15370
การซ้ำ,9159
เบอริเบอรี่,2
เจ้าของ,873569
คัณฑมาลา,17
กระเหลียก,3
สหภาพวิสาหกิจ,0
เบื่ออาหาร,7091
ทิ่มแทง,5568
เลี้ยงลา,228
กุกกุฏ,1364
ทื่อ,6923
เต๊นท์,6952
พสก,30930
มาลิน,6427
โล้,22068
ไอซ์,89078
ส่าขนุน,3
ช่วงตัว,1471
ปลด,395829
บทจร,662
หรือ,20242054
กำพู,148
คับข้องใจ,1853
ศึกสงคราม,2813
อัพเดต,193072
ประเทียบ,369
ประชานุเคราะห์,7147
ศิวาลัย,859
บ้านบาโงแนแต,0
มิ่งมิตร,315
เครื่องวัดอุณหภูมิ,11082
ปิดหูปิดตา,543
เคลียร์,185784
ล่อตา,4602
นายพัน,4520
เครื่องทำความเย็น,10256
บัณรสี,7
ประดู่แขก,1
ปี่พาทย์เครื่องคู่,26
